Action	Reward	Loss	Remaining	length	Punto	objetivo				
#############	EPISODIO	0#################								
Punto	Encontrado									
3	7,671479555	5,119888306	17,71622034	[19,	-2	-1,]	[3,491661548614502	-3,943449259	-6,980556488037109]	
3	7,819320059	83,47871399	16,73477255	[19,	-2	-1,]	[4,36983060836792	-4,866921902	-6,300081729888916]	
3	7,972207283	45,42074585	15,82251446	[19,	-2	-1,]	[5,223440170288086	-5,986412525	-5,637243747711182]	
3	8,110846838	30,55431557	15,07279387	[19,	-2	-1,]	[6,068558692932129	-7,313346386	-4,980353355407715]	
3	8,218319212	43,30996704	14,53605988	[19,	-2	-1,]	[6,914040565490723	-8,862819672	-4,321885108947754]	
7	8,270114701	5,151519299	14,28998355	[19,	-2	-1,]	[7,75826358795166	-10,61717319	-3,5047245025634766]	
7	8,25008227	33,1464653	14,38422595	[19,	-2	-1,]	[8,58767032623291	-12,37732124	-2,2989249229431152]	
3	-105	3,387913704	999	[19,	-2	-1,]	[9,319029808044434	-13,93435097	-1,001357913017273]	
#############	EPISODIO	378#################								
Punto	Encontrado									
3	10,64612163	104,8052979	7,855636358	[	0	0	-10,]	[-5,607946832603128e-12	-0,015598572	-4,71072244644165]
3	12,95000963	3,874194145	5,289300554	[	0	0	-10,]	[-2,146317706896994e-10	-0,211484194	-6,333016872406006]
3	15,69958949	78,67431641	3,673076479	[	0	0	-10,]	[-9,61832280488295e-10	-0,639882743	-8,004744529724121]
3	21,1532588	7,875066757	2,095350643	[	0	0	-10,]	[-2,2892006068531146e-09	-1,266332626	-9,622779846191406]
3	45	5,374307632	1,321322582	[	0	0	-10,]	[-4,179709023333089e-09	-2,116920948	-11,271180152893066]
Punto	Encontrado									
3	7,320995155	110,2612076	20,54248357	[-19,	5	-11,]	[-0,6629942655563354	-3,65007472	-12,579009056091309]	
7	7,34343021	68,0884552	20,33624453	[-19,	5	-11,]	[-1,31465744972229	-3,766433477	-11,861222267150879]	
7	7,408754422	49,31744385	19,75761627	[-19,	5	-11,]	[-1,9568208456039429	-3,941580772	-10,70775032043457]	
7	7,469310859	73,5797348	19,24856442	[-19,	5	-11,]	[-2,5982046127319336	-4,111680984	-9,13789176940918]	
7	7,518263943	107,8081741	18,85494814	[-19,	5	-11,]	[-3,2556533813476562	-4,286194801	-7,100449085235596]	
7	7,539331578	49,90335083	18,69022102	[-19,	5	-11,]	[-3,894108533859253	-4,455391407	-4,71576452255249]	
3	7,512983789	50,43465042	18,89666635	[-19,	5	-11,]	[-4,543684005737305	-4,645278454	-2,0292348861694336]	
1	7,432216609	73,72092438	19,55737956	[-19,	5	-11,]	[-5,004812717437744	-4,89524889	-0,1676345020532608]	
1	7,350051682	29,62347221	20,27612783	[-19,	5	-11,]	[-5,004812717437744	-4,89524889	-0,1723833680152893]	
1	7,3503319	60,52318573	20,27359119	[-19,	5	-11,]	[-5,004812717437744	-4,89524889	-0,4020906686782837]	
1	7,363859866	32,27042389	20,15184607	[-19,	5	-11,]	[-5,004812717437744	-4,89524889	-0,9874266982078552]	
1	7,398051574	8,61566925	19,8502605	[-19,	5	-11,]	[-5,004812717437744	-4,89524889	-1,9557387828826904]	
7	7,453399715	4,158352375	19,37988335	[-19,	5	-11,]	[-5,004812717437744	-4,89524889	-3,008361339569092]	
8	7,511102754	41,52222443	18,91157069	[-19,	5	-11,]	[-5,004786014556885	-4,879543304	-3,6560606956481934]	
8	7,545980512	26,5009613	18,63879918	[-19,	5	-11,]	[-5,004898548126221	-4,677121639	-3,891908645629883]	
8	7,572013194	76,32017517	18,44002469	[-19,	5	-11,]	[-5,005166053771973	-4,235877037	-3,713939666748047]	
8	7,593048041	57,09988403	18,2823269	[-19,	5	-11,]	[-5,005720138549805	-3,573937416	-3,123080015182495]	
5	7,603577609	16,03814125	18,20434399	[-19,	5	-11,]	[-5,00670862197876	-2,697271109	-2,29586124420166]	
1	7,60572483	93,30783844	18,18851884	[-19,	5	-11,]	[-5,008427143096924	-1,608974338	-1,6201276779174805]	
1	7,618503064	8,497089386	18,09487932	[-19,	5	-11,]	[-5,010788917541504	-0,487110436	-1,3403719663619995]	
1	7,650581497	31,01791763	17,86378519	[-19,	5	-11,]	[-5,0138115882873535	0,626084208	-1,4576261043548584]	
1	7,704576731	6,019935608	17,48718117	[-19,	5	-11,]	[-5,017529487609863	1,744354606	-1,980656623840332]	
1	7,784807145	30,92725754	16,95456468	[-19,	5	-11,]	[-5,021905422210693	2,858308554	-2,906459093093872]	
3	7,891253399	41,59584808	16,29353782	[-19,	5	-11,]	[-5,027021408081055	3,955203772	-4,0852227210998535]	
6	8,007465253	7,934434414	15,62529599	[-19,	5	-11,]	[-5,032447338104248	4,839675426	-5,093916893005371]	
8	8,0929584	62,48561478	15,1657525	[-19,	5	-11,]	[-5,0381646156311035	5,542318821	-5,726179599761963]	
1	8,137839962	3,642856598	14,9345284	[-19,	5	-11,]	[-5,044379234313965	6,379236221	-6,263462066650391]	
8	8,164175165	33,29219437	14,80190647	[-19,	5	-11,]	[-5,0511016845703125	7,296374321	-6,896528720855713]	
8	8,180626007	138,9795227	14,72017581	[-19,	5	-11,]	[-5,058472633361816	8,398873329	-7,1254472732543945]	
8	8,151842426	37,24595642	14,86373722	[-19,	5	-11,]	[-5,066659927368164	9,715049744	-6,940608501434326]	
8	8,075150232	5,498128891	15,25936824	[-19,	5	-11,]	[-5,076158046722412	11,26294327	-6,342270374298096]	
8	7,94772839	32,66242981	15,96221408	[-19,	5	-11,]	[-5,087129592895508	13,00225449	-5,351814270019531]	
8	7,775483829	35,36872864	17,01487707	[-19,	5	-11,]	[-5,1004719734191895	15,0004158	-3,9221715927124023]	
8	7,560376285	2,935213566	18,5283796	[-19,	5	-11,]	[-5,115936279296875	17,1462574	-2,1379101276397705]	
8	7,329322478	117,0842819	20,46546924	[-19,	5	-11,]	[-5,132595062255859	19,27550316	-0,18509459495544434]	
8	7,114096651	31,97418976	22,65076354	[-19,	5	-11,]	[-5,132595062255859	19,27550316	-0,18509459495544434]	
1	-105	83,05744934	999	[-19,	5	-11,]	[-5,132595062255859	19,27550316	-0,18965081870555878]	
#############	EPISODIO	379#################								
Punto	Encontrado									
1	10,64612163	4,092973709	7,855636358	[	0	0	-10,]	[0,0	0	-4,844476699829102]
5	13,12278625	32,57533264	5,1555233	[	0	0	-10,]	[-7,088757749199037e-13	0,015141334	-6,8785223960876465]
5	17,13146335	61,04290771	3,121514327	[	0	0	-10,]	[-8,441660565017273e-11	0,215489447	-8,92825698852539]
5	45	27,32388115	1,093192016	[	0	0	-10,]	[-4,740712267192748e-10	0,651757956	-11,015838623046875]
Punto	Encontrado									
5	7,459093035	4,456411362	19,33269961	[	18	-6	-13,]	[0,6192899942398071	1,532891989	-12,63282299041748]
1	7,506710416	59,72066879	18,94646038	[	18	-6	-13,]	[1,2894008159637451	1,581993937	-12,233989715576172]
5	7,581816984	5,185937405	18,36620617	[	18	-6	-13,]	[1,9575694799423218	1,705381989	-12,048555374145508]
5	7,656410201	7,135676384	17,82239421	[	18	-6	-13,]	[2,6125125885009766	2,000541687	-11,867756843566895]
5	7,720343901	4,471552849	17,38002908	[	18	-6	-13,]	[3,2809255123138428	2,531888723	-11,68187427520752]
7	7,767928871	36,60261154	17,06404801	[	18	-6	-13,]	[3,9464786052703857	3,26991272	-11,341802597045898]
7	7,790657379	47,46895599	16,91692537	[	18	-6	-13,]	[4,60630464553833	4,038910866	-10,59892463684082]
5	7,791792371	3,928611517	16,90964132	[	18	-6	-13,]	[5,2631072998046875	4,817105293	-9,600337982177734]
7	7,769662833	8,85634613	17,05273891	[	18	-6	-13,]	[5,921070098876953	5,768608093	-8,44362735748291]
7	7,707259067	3,510968447	17,46886418	[	18	-6	-13,]	[6,572238445281982	6,752167225	-6,8902130126953125]
7	7,606775266	8,223127365	18,18078656	[	18	-6	-13,]	[7,216777324676514	7,723515511	-4,9437689781188965]
7	7,472458142	34,23717499	19,22278928	[	18	-6	-13,]	[7,847236156463623	8,674738884	-2,641702175140381]
3	7,311283118	16,58135223	20,63300533	[	18	-6	-13,]	[8,240347862243652	9,268130302	-1,0373331308364868]
5	7,201343094	43,52428055	21,71340626	[	18	-6	-13,]	[8,240347862243652	9,268130302	-1,0373331308364868]
5	-105	36,99568939	999	[	18	-6	-13,]	[8,240347862243652	9,268130302	-1,0373331308364868]
#############	EPISODIO	380#################								
Punto	Encontrado									
5	10,64612163	46,34946823	7,855636358	[	0	0	-10,]	[-1,6943319577217286e-12	0,015262076	-4,710368633270264]
5	12,94956366	10,34462547	5,289653384	[	0	0	-10,]	[-7,184848549446343e-11	0,220041975	-6,3846635818481445]
5	15,81776578	37,79827881	3,622026489	[	0	0	-10,]	[-2,9836080828182787e-10	0,650517583	-8,048015594482422]
7	21,3530868	5,42510891	2,05752673	[	0	0	-10,]	[-7,142565427997738e-10	1,279030919	-9,551843643188477]
7	45	41,03440094	1,355272745	[	0	0	-10,]	[-2,6601019165184425e-09	1,963966012	-10,698210716247559]
Punto	Encontrado									
7	7,236770178	6,272165298	21,35365997	[	0	-19	-11,]	[0,00038662939914502203	2,778875828	-10,912907600402832]
7	7,194999355	5,519578457	21,77904997	[	0	-19	-11,]	[0,002182586118578911	2,66938138	-10,066549301147461]
7	7,203664694	4,860067368	21,68947727	[	0	-19	-11,]	[0,003883591154590249	2,569252729	-8,8047456741333]
7	7,204519588	55,58778763	21,68067849	[	0	-19	-11,]	[0,005571809131652117	2,470711231	-7,177952766418457]
7	7,192189783	7,098590851	21,80824424	[	0	-19	-11,]	[0,0073148272931575775	2,369933844	-5,103476047515869]
7	7,158101066	8,147659302	22,16851643	[	0	-19	-11,]	[0,009038872085511684	2,271132946	-2,681523323059082]
8	-105	60,25196075	999	[	0	-19	-11,]	[0,010580139234662056	2,187762499	-0,18130530416965485]
#############	EPISODIO	381#################								
Punto	Encontrado									
8	10,64612163	59,9801712	7,855636358	[	0	0	-10,]	[-1,9271583027308248e-12	0,014122347	-4,571041107177734]
8	12,7772868	9,747294426	5,428977261	[	0	0	-10,]	[-7,633094156744846e-11	0,212964162	-5,702280521392822]
8	14,42863823	7,014141083	4,302992732	[	0	0	-10,]	[-2,8749486125079216e-10	0,638004184	-6,444435119628906]
5	15,84045494	70,94917297	3,612352552	[	0	0	-10,]	[-6,145225994735881e-10	1,292503119	-6,944349765777588]
8	16,58006593	37,85528183	3,317764709	[	0	0	-10,]	[-1,172455466047495e-09	2,164325476	-7,287259578704834]
8	16,18482954	5,112300396	3,470340813	[	0	0	-10,]	[-1,871030219646741e-09	3,260023832	-7,23043966293335]
8	14,4739282	8,302774429	4,277641856	[	0	0	-10,]	[-2,7202857744157427e-09	4,545060158	-6,779075622558594]
8	12,60961965	33,90986252	5,570630636	[	0	0	-10,]	[-3,913278145972754e-09	6,036150455	-5,929457664489746]
8	11,03834547	31,69655609	7,280413946	[	0	0	-10,]	[-5,77308290061751e-09	7,758865833	-4,6601996421813965]
8	9,799025146	4,717042923	9,418782664	[	0	0	-10,]	[-8,50244052941207e-09	9,679081917	-2,997868537902832]
8	8,862102475	35,64808655	11,94631624	[	0	0	-10,]	[-1,2399689275355286e-08	11,82426357	-0,9176461696624756]
8	8,142715583	31,63157082	14,90980752	[	0	0	-10,]	[0,0	12,5488987	-0,17706695199012756]
3	7,952242979	61,06481552	15,93627535	[	0	0	-10,]	[0,0	12,5488987	-0,17706695199012756]
3	-105	50,87507629	999	[	0	0	-10,]	[0,0	12,5488987	-0,17706695199012756]
#############	EPISODIO	382#################								
Punto	Encontrado									
3	10,64612163	49,20561218	7,855636358	[	0	0	-10,]	[3,161824968511695e-12	-0,01559857	-4,71072244644165]
3	12,95000963	4,95577383	5,289300554	[	0	0	-10,]	[1,0843678732719297e-10	-0,211667299	-6,333228588104248]
3	15,70004931	49,00880432	3,672875663	[	0	0	-10,]	[3,200019416116362e-10	-0,629784167	-7,97188663482666]
3	21,00693599	108,3247986	2,123645902	[	0	0	-10,]	[5,263891544871058e-10	-1,258432031	-9,603459358215332]
3	45	51,88471603	1,31943005	[	0	0	-10,]	[6,827776677376107e-10	-2,092291117	-11,22594165802002]
Punto	Encontrado									
3	6,934029599	32,63349533	24,85275842	[	8	18	-1,]	[0,21095405519008636	-3,333983898	-11,9686861038208]
3	6,906837776	58,46539307	25,22142305	[	8	18	-1,]	[0,41034889221191406	-3,256459236	-10,952836990356445]
3	6,947968287	44,02014542	24,667769	[	8	18	-1,]	[0,606767475605011	-3,432621479	-9,910038948059082]
3	6,971614666	74,20074463	24,35992497	[	8	18	-1,]	[0,8032156229019165	-3,836738586	-8,856616973876953]
3	6,97648828	71,86594391	24,29739261	[	8	18	-1,]	[0,9993699193000793	-4,470383167	-7,800065040588379]
2	6,960913279	36,32311249	24,49832292	[	8	18	-1,]	[1,1951544284820557	-5,297502518	-6,906628131866455]
3	6,924605687	3,426215887	24,97934752	[	8	18	-1,]	[1,3927655220031738	-6,0032897	-6,246617794036865]
3	6,890867717	44,53152847	25,44288628	[	8	18	-1,]	[1,5884889364242554	-6,853122234	-5,602424144744873]
5	6,84664119	5,942634583	26,07618582	[	8	18	-1,]	[1,7881501913070679	-7,928311825	-4,94413423538208]
3	6,788768512	33,18798828	26,95219151	[	8	18	-1,]	[1,9819084405899048	-8,842665672	-4,308868885040283]
3	6,741716972	6,825260639	27,70730481	[	8	18	-1,]	[2,176619052886963	-9,912089348	-3,6783287525177]
3	6,686988735	6,667938232	28,63860929	[	8	18	-1,]	[2,370433807373047	-11,2166605	-3,050560712814331]
3	6,622078154	12,71211433	29,82465533	[	8	18	-1,]	[2,5659549236297607	-12,77033615	-2,4170432090759277]
3	6,549014184	73,35632324	31,27859403	[	8	18	-1,]	[2,75539493560791	-14,50891876	-1,801553726196289]
3	6,47323109	4,877625465	32,93900681	[	8	18	-1,]	[2,9434964656829834	-16,469944	-1,1878862380981445]
7	6,395114442	44,38302612	34,83935373	[	8	18	-1,]	[3,1333134174346924	-18,67406273	-0,3934442102909088]
7	6,315771026	47,90794373	37,00053277	[	8	18	-1,]	[3,1753175258636475	-19,17237473	-0,15966926515102386]
5	6,298917619	32,54114914	37,49358824	[	8	18	-1,]	[3,1753175258636475	-19,17237473	-0,15966926515102386]
5	-105	4,232729912	999	[	8	18	-1,]	[3,1753175258636475	-19,17237473	-0,15966926515102386]
#############	EPISODIO	383#################								
Punto	Encontrado									
5	9,606807121	42,9911232	9,853504106	[	0	0	-10,]	[7,976386044716843e-12	0,015613744	-2,710826873779297]
5	11,03195257	41,30443573	7,289189849	[	0	0	-10,]	[3,762415101693506e-10	0,216157421	-4,365832328796387]
7	12,53203453	81,43593597	5,638312636	[	0	0	-10,]	[1,7893359016696309e-09	0,62300843	-5,871570587158203]
0	14,66151291	82,35081482	4,175172921	[	0	0	-10,]	[3,295883788112519e-09	1,049006462	-7,299139499664307]
7	17,82898871	8,058076859	2,897423338	[	0	0	-10,]	[1,9783297222630836e-09	1,304891229	-8,823607444763184]
7	45	76,00792694	1,756883765	[	0	0	-10,]	[-1,3165603052200936e-09	1,525232196	-9,973361015319824]
Punto	Encontrado									
7	7,397914211	78,06069183	19,85145489	[-16,	-10	-12,]	[-0,42558470368385315	1,608437657	-10,348834991455078]	
7	7,4396513	35,4311142	19,49473217	[-16,	-10	-12,]	[-0,8409913778305054	1,379534006	-9,591137886047363]	
7	7,486649236	6,835093975	19,10737955	[-16,	-10	-12,]	[-1,2619420289993286	1,151500702	-8,381896018981934]	
7	7,521134783	28,80893517	18,83233913	[-16,	-10	-12,]	[-1,6710596084594727	0,929728627	-6,806543350219727]	
7	7,531006627	60,57967377	18,75498581	[-16,	-10	-12,]	[-2,0891525745391846	0,703286231	-4,782336235046387]	
7	7,502745772	86,10729218	18,97805792	[-16,	-10	-12,]	[-2,503183364868164	0,479207158	-2,3784291744232178]	
7	7,426005691	98,17578888	19,61000936	[-16,	-10	-12,]	[-2,837052345275879	0,298632801	-0,16497375071048737]	
7	7,327846028	33,48028564	20,47908384	[-16,	-10	-12,]	[-2,837052345275879	0,298632801	-0,16497375071048737]	
7	-105	8,166769028	999	[-16,	-10	-12,]	[-2,837052345275879	0,298632801	-0,16497375071048737]	
#############	EPISODIO	384#################								
Punto	Encontrado									
7	10,64612163	53,91148758	7,855636358	[	0	0	-10,]	[0,0	0	-4,550731182098389]
7	12,75281686	43,6187706	5,449268818	[	0	0	-10,]	[0,0	0	-5,631497383117676]
7	14,31358399	68,96321106	4,368502617	[	0	0	-10,]	[0,0	0	-6,3316192626953125]
3	15,71035179	9,518075943	3,668380737	[	0	0	-10,]	[-2,3329266036348217e-13	-0,015643049	-6,788578987121582]
7	16,87236981	3,418542385	3,211459112	[	0	0	-10,]	[-1,062770964982418e-11	-0,196109593	-7,102149486541748]
1	17,8058068	9,474127769	2,904478709	[	0	0	-10,]	[-8,537799356389542e-10	-0,414415658	-7,317841529846191]
1	18,46262854	33,20061111	2,713984966	[	0	0	-10,]	[-3,4125022807529604e-09	-0,631032407	-7,919564247131348]
1	20,75283461	115,9688721	2,174031927	[	0	0	-10,]	[-8,380557581233461e-09	-0,848759413	-8,914097785949707]
1	45	165,1702271	1,378251123	[	0	0	-10,]	[-1,634909985170907e-08	-1,06361413	-10,284533500671387]
Punto	Encontrado									
3	7,627682203	6,873445034	18,02817622	[	0	-19	-14,]	[5,496611265698448e-05	-1,989577293	-11,279190063476562]
3	7,743236665	32,92295837	17,22664469	[	0	-19	-14,]	[0,0009103774791583419	-2,793414593	-10,711408615112305]
3	7,851135059	9,009283066	16,5368753	[	0	-19	-14,]	[0,0024782021064311266	-3,831265926	-10,128775596618652]
3	8,002113832	52,27597046	15,65493142	[	0	-19	-14,]	[0,005071572493761778	-5,070028782	-9,55530834197998]
3	8,200638872	36,05883789	14,62188113	[	0	-19	-14,]	[0,00908801518380642	-6,509784222	-8,988703727722168]
3	8,458284996	159,9373474	13,4580334	[	0	-19	-14,]	[0,01504287775605917	-8,164833069	-8,422966003417969]
3	8,791832292	70,91379547	12,18623719	[	0	-19	-14,]	[0,02318878285586834	-9,973036766	-7,876959800720215]
3	9,198958767	33,6553421	10,90771398	[	0	-19	-14,]	[0,03451260179281235	-12,02721214	-7,321506500244141]
3	9,692536503	8,955059052	9,655218125	[	0	-19	-14,]	[0,049377743154764175	-14,27154446	-6,7726311683654785]
8	10,18840453	136,0942993	8,636873868	[	0	-19	-14,]	[0,06861383467912674	-16,70132446	-6,077191352844238]
3	10,40551116	36,01015854	8,249819025	[	0	-19	-14,]	[0,09230617433786392	-19,01659203	-5,131690979003906]
1	10,06646959	60,6771431	8,868804915	[	0	-19	-14,]	[0,11938294023275375	-21,39933777	-4,346601963043213]
1	9,567118357	5,18181324	9,947822258	[	0	-19	-14,]	[0,15091769397258759	-23,82801628	-3,942295789718628]
1	9,112685745	115,1822891	11,15750561	[	0	-19	-14,]	[0,18621928989887238	-26,2101059	-3,9290592670440674]
1	8,734894878	114,120285	12,38725764	[	0	-19	-14,]	[0,2245856374502182	-28,5249157	-4,300470352172852]
1	8,42556052	5,465068817	13,59615141	[	0	-19	-14,]	[0,26712581515312195	-30,84828568	-5,062898635864258]
1	8,155898409	54,12462997	14,84334903	[	0	-19	-14,]	[0,31462782621383667	-33,21735382	-6,243950366973877]
1	7,907245706	32,92292023	16,19840876	[	0	-19	-14,]	[0,3647593557834625	-35,51994324	-7,7819600105285645]
1	7,680219849	64,89064789	17,65518607	[	0	-19	-14,]	[0,4183166027069092	-37,80339432	-9,699029922485352]
1	7,463837351	4,889151573	19,29354737	[	0	-19	-14,]	[0,47544386982917786	-40,07707977	-12,00367259979248]
1	7,254613692	7,252527237	21,17674814	[	0	-19	-14,]	[0,5355899930000305	-42,32305145	-14,6736478805542]
1	7,054322508	4,704862118	23,33892429	[	0	-19	-14,]	[0,5988815426826477	-44,55079269	-17,712867736816406]
1	6,86385699	70,26746368	25,82609249	[	0	-19	-14,]	[0,6654972434043884	-46,76950073	-21,13433837890625]
1	6,684691099	54,69954681	28,67903139	[	0	-19	-14,]	[0,7339670062065125	-48,93519211	-24,86107635498047]
5	6,521928259	7,495980263	31,85305972	[	0	-19	-14,]	[0,8073597550392151	-51,12975311	-28,947845458984375]
5	6,371896894	4,498873711	35,44588761	[	0	-19	-14,]	[0,8841534852981567	-53,12983322	-33,05583953857422]
5	6,246905751	43,88489532	39,09926168	[	0	-19	-14,]	[0,9620262384414673	-54,86170959	-37,094539642333984]
5	6,145068583	150,078064	42,6655068	[	0	-19	-14,]	[1,042559266090393	-56,38189316	-41,1778450012207]
#############	EPISODIO	385#################								
Punto	Encontrado									
7	10,64617788	7,942573547	7,855548143	[	0	0	-10,]	[0,0	0	-4,557018756866455]
7	12,76038267	6,150719166	5,442981243	[	0	0	-10,]	[0,0	0	-5,675434112548828]
7	14,3904369	103,452446	4,324565887	[	0	0	-10,]	[0,0	0	-6,389922618865967]
7	15,84580493	34,38988113	3,610077381	[	0	0	-10,]	[0,0	0	-6,698309421539307]
1	16,62333717	7,810740471	3,301690578	[	0	0	-10,]	[0,0	0	-6,908626556396484]
1	17,22083505	102,197197	3,091373444	[	0	0	-10,]	[0,0	0	-7,501705646514893]
1	19,2926795	60,21273041	2,498294353	[	0	0	-10,]	[0,0	0	-8,479216575622559]
1	45	4,398036957	1,520783424	[	0	0	-10,]	[0,0	0	-9,853839874267578]
Punto	Encontrado									
1	7,459009376	88,24907684	19,33339136	[-12,	-15	-13,]	[-0,28856348991394043	-0,362921745	-10,955024719238281]	
1	7,518012873	49,05599213	18,85692788	[-12,	-15	-13,]	[-0,5765820741653442	-0,729501307	-10,918161392211914]	
5	7,577624111	8,321144104	18,39770806	[-12,	-15	-13,]	[-0,8648596405982971	-1,07991147	-11,134160041809082]	
5	7,642257383	72,56787109	17,92321328	[-12,	-15	-13,]	[-1,1476764678955078	-1,241300583	-11,356907844543457]	
5	7,688112562	78,92427063	17,60041157	[-12,	-15	-13,]	[-1,4300522804260254	-1,179895878	-11,584239959716797]	
5	7,70909767	40,5975914	17,45632978	[-12,	-15	-13,]	[-1,7165672779083252	-0,893280745	-11,819430351257324]	
1	7,703152524	9,141536713	17,49692148	[-12,	-15	-13,]	[-1,9967060089111328	-0,405476332	-12,195521354675293]	
5	7,672089126	44,97354889	17,7119507	[-12,	-15	-13,]	[-2,2849855422973633	0,152998269	-12,833646774291992]	
5	7,631492249	5,783263683	18,00062598	[-12,	-15	-13,]	[-2,565324544906616	0,87609899	-13,467150688171387]	
1	7,56755029	79,0036087	18,47381525	[-12,	-15	-13,]	[-2,844923257827759	1,812751532	-14,249942779541016]	
1	7,477143954	53,34636688	19,18453547	[-12,	-15	-13,]	[-3,1180434226989746	2,769898415	-15,403239250183105]	
5	7,379723187	6,320257187	20,01084709	[-12,	-15	-13,]	[-3,39790678024292	3,764985561	-16,84227752685547]	
