Index,Episode,Action,Reward,Remaining length,Loss,NN Output,Punto objetivo,Posición actual
1693,5573,7,33.96,6.04,52.69,"[ 0.       75.3612   71.29644   0.        0.        0.       75.996704
 78.15767  73.52559 ]",[ 13.  14. -11.],[ 19.4   21.88 -12.39]
1694,5573,6,29.76,10.24,55.96,"[67.59047  71.611465  0.        0.        0.        0.       78.80433
  0.        0.      ]",[ 13.  14. -11.],[ 22.04  24.89 -13.41]
1695,5573,6,25.64,14.36,40.19,"[62.906826 66.86956   0.        0.        0.        0.       79.13165
 76.40011   0.      ]",[ 13.  14. -11.],[ 24.72  27.78 -14.46]
1696,5573,6,21.58,18.42,36.82,"[58.46381  61.335304 63.687286  0.        0.        0.       79.64686
 74.518585  0.      ]",[ 13.  14. -11.],[ 27.34  30.47 -15.14]
1697,5573,7,17.78,22.22,37.81,"[56.257523 57.509914 59.78761   0.        0.       63.8136    0.
 74.064964 53.63681 ]",[ 13.  14. -11.],[ 29.95  33.   -15.84]
1698,5573,0,14.08,25.92,41.64,"[51.932556  0.        0.        0.        0.        0.        0.
  0.       48.1175  ]",[ 13.  14. -11.],[ 32.54  35.52 -16.19]
1699,5573,6,10.48,29.52,38.69,"[48.7698   47.013325 53.4817    0.        0.        0.       79.36557
 71.11661  42.576042]",[ 13.  14. -11.],[ 35.12  37.87 -17.24]
1700,5573,5,6.86,33.14,50.38,"[45.705753  0.        0.        0.        0.       58.624863  0.
  0.       37.44164 ]",[ 13.  14. -11.],[ 37.67  40.05 -17.25]
1701,5573,7,-10,999,55.43,"[44.661205  0.        0.        0.        0.       59.313156  0.
 71.44764  35.16008 ]",[ 13.  14. -11.],[ 37.87  40.23 -17.31]
1702,5574,6,15.61,24.39,40.41,"[56.022514 55.349525  0.        0.        0.        0.       68.447556
 53.71733   0.      ]",[ -6. -18. -15.],[-0.92 -2.77 -3.03]
1703,5574,6,19.97,20.03,45.85,"[ 0.       58.746265 62.017998  0.        0.       65.61872  66.15708
  0.        0.      ]",[ -6. -18. -15.],[-2.21 -6.86 -5.21]
1704,5574,6,24.69,15.31,35.24,"[61.62251  0.       0.       0.       0.       0.      64.41951  0.
  0.     ]",[ -6. -18. -15.],[ -3.47 -11.01  -7.32]
1705,5574,0,29.31,10.69,44.83,"[66.14662  0.       0.       0.       0.       0.       0.       0.
 65.69218]",[ -6. -18. -15.],[ -4.77 -15.49  -9.25]
1706,5574,1,33.61,6.39,47.86,"[70.24498  72.26395  68.26682   0.        0.       69.525826 64.50407
 69.553535 71.63405 ]",[ -6. -18. -15.],[ -6.07 -20.12 -11.81]
1707,5574,1,36.17,3.83,42.88,"[73.48356 76.02611  0.       0.       0.       0.      65.20128  0.
  0.     ]",[ -6. -18. -15.],[ -7.32 -24.58 -14.02]
1708,5574,5,33.22,6.78,46.34,"[ 0.        0.       73.304245  0.        0.       73.56346   0.
  0.       72.99167 ]",[ -6. -18. -15.],[ -8.53 -28.88 -16.79]
1709,5574,7,28.68,11.32,48.97,"[69.78906   0.       74.83078   0.        0.       75.39605  66.868195
 75.45922   0.      ]",[ -6. -18. -15.],[ -9.72 -32.99 -18.91]
1710,5574,2,24.06,15.94,45.36,"[ 0.       65.03108  72.009964  0.        0.        0.        0.
 70.547676 62.6387  ]",[ -6. -18. -15.],[-10.88 -37.04 -21.33]
1711,5574,6,19.35,20.65,48.61,"[53.31533   0.        0.        0.        0.        0.       54.802063
  0.        0.      ]",[ -6. -18. -15.],[-12.05 -40.94 -23.77]
1712,5574,2,14.7,25.3,40.3,"[39.682007  0.       49.520264  0.        0.        0.        0.
  0.        0.      ]",[ -6. -18. -15.],[-13.21 -45.05 -25.93]
1713,5574,1,9.95,30.05,52.69,"[26.819054 41.33403  36.015327  0.        0.       37.870384  0.
 36.666695  0.      ]",[ -6. -18. -15.],[-14.35 -48.84 -28.7 ]
1714,5574,1,5.24,34.76,51.61,"[15.549566 34.40706   0.        0.        0.       26.97199  31.165522
  0.       23.97096 ]",[ -6. -18. -15.],[-15.47 -52.66 -31.16]
1715,5574,6,0.61,39.39,38.02,"[ 0.        0.        0.        0.        0.        0.       24.15171
  0.       15.013367]",[ -6. -18. -15.],[-16.59 -56.45 -34.28]
1716,5574,1,-4.3,44.3,51.32,"[ 0.         18.593756    0.57719135  0.          0.          0.
 15.271421    0.8898883   3.9631295 ]",[ -6. -18. -15.],[-17.7  -60.35 -36.38]
1717,5575,0,20.71,19.29,52.7,"[67.322495 60.74378  62.658955  0.        0.        0.       52.247005
  0.       56.916588]",[-9. 17. -4.],[-1.06  2.02 -2.35]
1718,5575,0,22.96,17.04,48.09,"[69.40989   0.       64.00856   0.        0.        0.        0.
 69.044075  0.      ]",[-9. 17. -4.],[-2.7   4.95 -1.91]
1719,5575,5,26.25,13.75,47.13,"[ 0.       66.45118   0.        0.        0.       71.079445 55.22086
 69.78665   0.      ]",[-9. 17. -4.],[-4.28  7.65 -1.53]
1720,5575,0,29.24,10.76,49.08,"[72.16061   0.        0.        0.        0.        0.       56.974316
 71.08293   0.      ]",[-9. 17. -4.],[-5.83 10.48 -1.13]
1721,5575,0,32.2,7.8,46.34,"[72.44556  70.58522   0.        0.        0.        0.       58.753704
 71.04316  69.44528 ]",[-9. 17. -4.],[-7.36 13.1  -1.11]
1722,5575,0,34.88,5.12,49.03,"[74.70883  73.31791  70.22448   0.        0.       71.17376   0.
 73.945015  0.      ]",[-9. 17. -4.],[-8.89 15.58 -1.04]
1723,5575,2,36.71,3.29,38.22,[ 0.      0.     70.7874  0.      0.      0.      0.      0.      0.    ],[-9. 17. -4.],[-10.39  17.86  -1.36]
1724,5575,1,36.89,3.11,39.59,"[ 0.       73.483734  0.        0.        0.       68.21609  61.85675
 71.02562   0.      ]",[-9. 17. -4.],[-11.87  20.28  -1.63]
1725,5575,7,35.03,4.97,42.32,"[64.90161   0.        0.        0.        0.        0.       59.103832
 68.329605  0.      ]",[-9. 17. -4.],[-13.38  22.74  -2.29]
1726,5575,8,32.58,7.42,47.44,"[60.686653  0.       63.52123   0.        0.        0.       57.293846
 65.238655 69.30269 ]",[-9. 17. -4.],[-14.86  25.15  -2.2 ]
1727,5575,8,29.8,10.2,53.96,"[55.706512 64.434685  0.        0.        0.        0.        0.
 61.382465 65.672295]",[-9. 17. -4.],[-16.35  27.73  -2.51]
1728,5575,8,26.91,13.09,44.66,"[51.78952   0.       57.602955  0.        0.       56.555447 52.428955
  0.       62.735344]",[-9. 17. -4.],[-17.81  30.42  -2.07]
1729,5575,2,-10,999,42.03,"[48.47452   0.       56.438255  0.        0.       55.356857 50.762394
  0.        0.      ]",[-9. 17. -4.],[-18.92  32.58  -2.05]
1730,5576,1,-10,999,40.64,"[50.14779  61.852062  0.        0.        0.       58.906883 53.39582
  0.        0.      ]",[  6. -18.  -2.],[ 0.59 -1.65  0.42]
1731,5577,1,20.04,19.96,44.11,"[ 0.       57.78008  55.920994  0.        0.        0.       37.935993
  0.        0.      ]",[-4. 19. -7.],[-0.54  2.6  -3.01]
1732,5577,1,22.77,17.23,42.06,"[ 0.       60.514565  0.        0.        0.        0.        0.
  0.       57.750908]",[-4. 19. -7.],[-1.34  6.39 -4.08]
1733,5577,5,26.79,13.21,53.71,"[ 0.       0.       0.       0.       0.      68.48742  0.       0.
  0.     ]",[-4. 19. -7.],[-2.12 10.14 -5.72]
1734,5577,5,30.85,9.15,43.45,"[ 0.        0.        0.        0.        0.       73.01955  59.430485
  0.        0.      ]",[-4. 19. -7.],[-2.88 13.92 -6.73]
1735,5577,7,34.8,5.2,44.8,"[76.081    0.      74.79628  0.       0.       0.       0.      79.34708
  0.     ]",[-4. 19. -7.],[-3.72 18.25 -8.44]
1736,5577,7,50,1.65,46.04,"[78.14946  80.80903   0.        0.        0.        0.       74.563866
 82.98723  81.60582 ]",[-4. 19. -7.],[-4.46 22.04 -9.06]
1737,5577,5,62.11,27.89,42.38,"[43.81607  55.44875  55.66955   0.        0.       57.570557  0.
 41.514065  0.      ]",[  2.   0. -15.],[ -5.57  28.27 -11.05]
1738,5577,5,60.47,29.53,43.24,"[ 0.       55.813736 56.92669   0.        0.       58.012333  0.
  0.        0.      ]",[  2.   0. -15.],[ -5.29  27.69 -10.8 ]
1739,5577,5,61.07,28.93,48.22,"[ 0.        0.       57.97511   0.        0.       59.56032  51.67487
  0.       53.917507]",[  2.   0. -15.],[ -5.04  27.4  -10.6 ]
1740,5577,5,61.37,28.63,55.63,"[43.78769 57.59288  0.       0.       0.      58.43112  0.       0.
  0.     ]",[  2.   0. -15.],[ -4.78  27.26 -10.36]
1741,5577,5,61.53,28.47,59.48,"[ 0.       57.738594 58.629932  0.        0.       59.32847   0.
 42.992844 53.672977]",[  2.   0. -15.],[ -4.54  27.27 -10.16]
1742,5577,5,61.55,28.45,41.34,"[ 0.       57.50389   0.        0.        0.       59.519333  0.
  0.        0.      ]",[  2.   0. -15.],[-4.28 27.44 -9.92]
1743,5577,5,61.4,28.6,47.19,"[44.04025  57.31048   0.        0.        0.       59.323296  0.
  0.       52.393856]",[  2.   0. -15.],[-4.02 27.76 -9.71]
1744,5577,5,61.11,28.89,53.58,"[ 0.       55.856075  0.        0.        0.       58.40776   0.
 41.464073 50.96177 ]",[  2.   0. -15.],[-3.78 28.22 -9.48]
1745,5577,5,60.67,29.33,49.07,"[43.12673   0.        0.        0.        0.       60.796032  0.
  0.        0.      ]",[  2.   0. -15.],[-3.52 28.85 -9.26]
1746,5577,7,60.07,29.93,52.09,"[ 0.        0.        0.        0.        0.        0.        0.
 41.604797  0.      ]",[  2.   0. -15.],[-3.27 29.63 -9.01]
1747,5577,5,59.32,30.68,49.0,"[42.153347 55.611485  0.        0.        0.       60.13407  50.527596
 40.75445  49.372154]",[  2.   0. -15.],[-3.02 30.38 -8.46]
1748,5577,1,58.52,31.48,42.5,"[ 0.       53.601925  0.        0.        0.        0.       48.982086
 38.58335   0.      ]",[  2.   0. -15.],[-2.75 31.41 -8.21]
1749,5577,1,57.51,32.49,45.95,"[ 0.       51.32038   0.        0.        0.        0.       47.545677
  0.        0.      ]",[  2.   0. -15.],[-2.48 32.34 -8.  ]
1750,5577,5,56.61,33.39,47.83,"[37.985718 50.975082 54.133965  0.        0.       58.108406  0.
  0.        0.      ]",[  2.   0. -15.],[-2.19 33.42 -8.08]
1751,5577,5,55.62,34.38,47.24,"[36.465965 48.44256   0.        0.        0.       56.637646 46.929512
  0.       43.044945]",[  2.   0. -15.],[-1.92 34.62 -7.86]
1752,5577,8,54.43,35.57,43.78,"[34.13072   0.        0.        0.        0.        0.        0.
 34.179768 41.95547 ]",[  2.   0. -15.],[-1.66 35.91 -7.94]
1753,5577,6,53.22,36.78,38.87,"[33.684666 46.13256   0.        0.        0.        0.       48.000305
  0.        0.      ]",[  2.   0. -15.],[-1.42 37.26 -7.36]
1754,5577,2,51.81,38.19,45.44,"[31.71046  44.23718  50.542652  0.        0.        0.       47.289288
  0.       37.65901 ]",[  2.   0. -15.],[-1.16 38.52 -7.11]
1755,5577,5,50.55,39.45,49.47,"[ 0.       41.953213  0.        0.        0.       53.42193   0.
  0.        0.      ]",[  2.   0. -15.],[-0.91 39.95 -6.86]
1756,5577,6,49.13,40.87,38.44,"[27.180729  0.        0.        0.        0.        0.       44.182213
  0.       33.23177 ]",[  2.   0. -15.],[-0.66 41.44 -6.61]
1757,5578,1,15.76,24.24,50.47,"[ 0.       45.9855    0.        0.        0.       44.439915  0.
  0.       41.961098]",[  9.  17. -17.],[ 1.65  3.1  -5.72]
1758,5578,1,20.65,19.35,44.26,"[50.95684  53.966278 50.64849   0.        0.       51.632576  0.
 50.39477  49.79263 ]",[  9.  17. -17.],[ 3.55  6.7  -8.63]
1759,5578,5,25.65,14.35,42.5,"[57.185215  0.       57.273182  0.        0.       57.787567  0.
  0.        0.      ]",[  9.  17. -17.],[  5.48  10.33 -11.57]
1760,5578,7,30.7,9.3,44.65,"[65.27182  0.       0.       0.       0.       0.       0.      65.88936
  0.     ]",[  9.  17. -17.],[  7.75  14.84 -15.02]
1761,5578,1,36.82,3.18,45.27,"[72.144905 77.28147   0.        0.        0.       71.43638  65.92363
 75.3311   75.64666 ]",[  9.  17. -17.],[  9.81  18.87 -17.92]
1762,5578,7,37.76,2.24,46.13,"[ 0.        0.        0.        0.        0.        0.        0.
 77.760544  0.      ]",[  9.  17. -17.],[ 11.64  22.52 -21.15]
1763,5578,1,32.61,7.39,42.73,"[64.7943   73.24328  67.86296   0.        0.        0.        0.
 73.125595 70.108055]",[  9.  17. -17.],[ 13.43  26.05 -23.29]
1764,5578,7,28.12,11.88,45.36,"[56.554783  0.       60.626286  0.        0.        0.       61.35657
 68.063934 62.2574  ]",[  9.  17. -17.],[ 15.22  29.61 -26.8 ]
1765,5578,7,22.86,17.14,53.08,"[ 0.        0.       53.045994  0.        0.       54.69438   0.
 62.48316  54.144684]",[  9.  17. -17.],[ 16.97  33.11 -28.63]
1766,5578,7,18.6,21.4,41.68,"[ 0.       51.99185  45.677864  0.        0.        0.       50.508255
 57.407566 47.18257 ]",[  9.  17. -17.],[ 18.72  36.59 -31.8 ]
1767,5578,7,13.59,26.41,47.41,"[31.753946  0.       39.514835  0.        0.        0.       44.63028
 52.157166 40.17071 ]",[  9.  17. -17.],[ 20.42  40.01 -33.22]
1768,5578,7,9.62,30.38,40.12,"[ 0.       39.50935   0.        0.        0.        0.        0.
 49.510612  0.      ]",[  9.  17. -17.],[ 22.14  43.46 -36.08]
1769,5578,1,4.83,35.17,49.53,"[16.966112 31.29084  26.700909  0.        0.        0.        0.
  0.        0.      ]",[  9.  17. -17.],[ 23.83  46.85 -37.12]
1770,5578,7,1.07,38.93,40.44,"[12.876032 26.672577  0.        0.        0.        0.        0.
 40.035755 20.869678]",[  9.  17. -17.],[ 25.53  50.26 -40.28]
1771,5578,1,-3.83,43.83,47.1,"[ 2.5864668 17.253506   0.         0.         0.         0.
  0.         0.         0.       ]",[  9.  17. -17.],[ 27.18  53.61 -40.99]
1772,5579,8,19.08,20.92,52.66,"[ 0.        0.        0.        0.        0.       49.744675  0.
  0.       52.42613 ]",[ 12. -15.  -8.],[ 1.8  -2.24 -1.58]
1773,5579,2,22.45,17.55,43.72,"[49.443497  0.       58.404472  0.        0.       54.776123  0.
  0.       57.74028 ]",[ 12. -15.  -8.],[ 13.87 -16.    -5.75]
1774,5579,1,-10,999,47.4,"[73.16637  74.81426   0.        0.        0.       69.37491  64.240204
 74.30745  74.63369 ]",[ 12. -15.  -8.],[ 18.91 -21.61  -8.77]
1775,5580,5,19.18,20.82,47.05,"[ 0.        0.        0.        0.        0.       68.995094  0.
  0.        0.      ]",[-11. -16.  -7.],[-2.09 -3.04 -1.2 ]
1776,5580,6,23.24,16.76,39.93,"[63.441284 63.069542  0.        0.        0.        0.       69.01722
  0.        0.      ]",[-11. -16.  -7.],[-4.96 -7.03 -2.37]
1777,5580,7,28.23,11.77,45.78,"[65.720535  0.       67.42044   0.        0.        0.       66.15891
 69.3133   64.42992 ]",[-11. -16.  -7.],[ -7.66 -11.14  -3.13]
1778,5580,7,32.94,7.06,46.03,"[ 0.        0.        0.        0.        0.        0.       65.913666
 71.64655  69.57241 ]",[-11. -16.  -7.],[-10.28 -14.96  -3.85]
1779,5580,1,36.6,3.4,43.43,"[73.0086   77.127045  0.        0.        0.        0.       65.95358
  0.        0.      ]",[-11. -16.  -7.],[-12.64 -18.51  -4.19]
1780,5580,1,35.89,4.11,47.59,"[ 0.       75.55197  70.871155  0.        0.        0.        0.
  0.       74.42932 ]",[-11. -16.  -7.],[-14.98 -22.    -5.22]
1781,5580,6,32.58,7.42,52.44,"[ 0.        0.        0.        0.        0.        0.       62.589523
  0.        0.      ]",[-11. -16.  -7.],[-17.58 -25.92  -5.97]
1782,5580,2,28.05,11.95,49.83,"[64.38846   0.       67.956215  0.        0.       66.023415  0.
  0.       63.867126]",[-11. -16.  -7.],[-19.88 -29.55  -6.66]
1783,5580,7,23.8,16.2,37.79,"[60.18938  62.0433    0.        0.        0.       64.6782    0.
 66.92145  58.383324]",[-11. -16.  -7.],[-22.13 -32.94  -7.65]
1784,5580,5,19.72,20.28,43.35,"[ 0.        0.        0.        0.        0.       62.57734  52.625713
  0.       53.15561 ]",[-11. -16.  -7.],[-24.41 -36.4   -7.99]
1785,5580,8,15.57,24.43,46.6,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       47.630493]",[-11. -16.  -7.],[-26.62 -39.59  -8.99]
1786,5580,2,11.64,28.36,39.32,"[ 0.        0.       58.471466  0.        0.       56.44698  46.50611
 54.453278  0.      ]",[-11. -16.  -7.],[-28.84 -42.66  -8.97]
1787,5580,2,7.86,32.14,47.58,"[38.096554  0.       52.092518  0.        0.        0.        0.
 48.113743  0.      ]",[-11. -16.  -7.],[-31.03 -45.52 -10.33]
1788,5580,5,-10,999,49.53,"[ 0.       41.279434  0.        0.        0.       44.585274  0.
  0.       30.53205 ]",[-11. -16.  -7.],[-32.72 -47.62 -10.56]
1789,5581,2,19.04,20.96,47.45,"[ 0.       0.      72.2179   0.       0.       0.      71.04427  0.
  0.     ]",[ -9. -17.  -8.],[-1.71 -3.23 -1.66]
1790,5581,5,23.18,16.82,42.84,"[ 0.      66.11081 72.03267  0.       0.      73.60208  0.      67.43962
  0.     ]",[ -9. -17.  -8.],[-3.86 -7.11 -2.99]
1791,5581,5,27.78,12.22,48.54,"[66.6893    0.        0.        0.        0.       72.537674  0.
 68.511314  0.      ]",[ -9. -17.  -8.],[ -5.75 -10.42  -3.82]
1792,5581,2,31.55,8.45,49.28,"[70.20166 73.21468 73.69588  0.       0.       0.       0.      71.62324
  0.     ]",[ -9. -17.  -8.],[ -7.64 -13.57  -5.  ]
1793,5581,1,35.25,4.75,54.2,"[ 0.       76.675255 74.02819   0.        0.       73.54353  67.39653
 73.59185  74.28556 ]",[ -9. -17.  -8.],[ -9.49 -16.54  -6.16]
1794,5581,8,50,1.96,52.43,"[74.08143   0.       74.392845  0.        0.       72.883736 67.35961
  0.       77.20489 ]",[ -9. -17.  -8.],[-11.33 -19.5   -7.66]
1795,5581,7,73.05,16.95,41.22,"[ 0.       64.683586  0.        0.        0.       75.23591   0.
 78.63087   0.      ]",[-29. -20. -14.],[-17.12 -22.61 -10.3 ]
1796,5581,6,77.29,12.71,42.8,[ 0.      0.      0.      0.      0.      0.     67.9441  0.      0.    ],[-29. -20. -14.],[-22.27 -20.89 -11.52]
1797,5581,7,82.77,7.23,45.39,"[ 0.      72.48045 69.40507  0.       0.       0.       0.      76.57281
  0.     ]",[-29. -20. -14.],[-32.44 -18.26 -13.76]
1798,5581,1,86.13,3.87,47.33,"[70.34873  76.53719  72.61826   0.        0.       71.86158   0.
  0.       75.931244]",[-29. -20. -14.],[-45.67 -14.13 -15.79]
1799,5581,6,72.24,17.76,43.52,"[ 0.        0.        0.        0.        0.       60.536465 63.321243
  0.        0.      ]",[-29. -20. -14.],[-49.79 -12.95 -17.04]
1800,5581,2,67.84,22.16,46.61,"[47.86323  62.000423 64.20782   0.        0.        0.       62.86333
 63.856716  0.      ]",[-29. -20. -14.],[-53.9  -11.91 -17.33]
1801,5581,2,63.61,26.39,48.52,"[ 0.        0.       62.230637  0.        0.       56.058605 61.193447
  0.       54.472733]",[-29. -20. -14.],[-57.99 -10.71 -18.92]
1802,5581,2,59.16,30.84,44.09,"[38.101204  0.       59.00364   0.        0.       52.604256 58.400463
 56.960842  0.      ]",[-29. -20. -14.],[-61.98  -9.4  -19.52]
1803,5581,2,54.92,35.08,50.83,"[ 0.        0.       57.181377  0.        0.        0.        0.
  0.       45.840008]",[-29. -20. -14.],[-65.99  -7.93 -21.46]
1804,5581,2,50.38,39.62,42.85,"[ 0.        0.       53.72977   0.        0.       44.96884  53.433113
  0.        0.      ]",[-29. -20. -14.],[-69.88  -6.36 -22.36]
1805,5581,6,46.1,43.9,44.94,"[22.421278  0.        0.        0.        0.        0.       50.168335
  0.       34.387268]",[-29. -20. -14.],[-73.8   -4.62 -24.65]
1806,5582,7,20.56,19.44,43.9,"[60.458725 71.060715 74.46864   0.        0.       67.42703  74.520164
 75.18871  66.12451 ]",[19.  3.  0.],[ 2.73  0.43 -2.37]
1807,5582,6,23.36,16.64,49.79,"[ 0.       0.       0.       0.       0.      67.2634  73.23397  0.
  0.     ]",[19.  3.  0.],[8.29 1.27 0.14]
1808,5582,7,29.15,10.85,56.13,"[ 0.       71.10419   0.        0.        0.       67.6823    0.
 73.231865 69.740616]",[19.  3.  0.],[8.29 1.27 0.14]
1809,5582,2,29.15,10.85,45.56,"[65.13322  71.19477  71.255714  0.        0.        0.       69.227135
  0.       68.94463 ]",[19.  3.  0.],[8.29 1.27 0.13]
1810,5582,7,29.15,10.85,54.38,"[64.57568   0.       70.975006  0.        0.        0.        0.
 73.58525   0.      ]",[19.  3.  0.],[ 8.29  1.99 -0.65]
1811,5582,2,29.22,10.78,44.68,"[64.137    71.64713  71.9375    0.        0.       68.229126 70.334076
  0.        0.      ]",[19.  3.  0.],[ 8.29  2.18 -0.45]
1812,5582,7,29.25,10.75,46.42,"[63.39169  71.4012   71.49845   0.        0.       67.19476  69.26181
 72.737885  0.      ]",[19.  3.  0.],[ 8.29  2.72 -1.23]
1813,5582,6,29.21,10.79,43.76,"[ 0.        0.        0.        0.        0.        0.       70.824486
  0.        0.      ]",[19.  3.  0.],[ 8.29  3.12 -0.41]
1814,5582,7,29.28,10.72,44.52,"[62.578407  0.        0.        0.        0.       66.96655  68.92658
 73.044205 68.71283 ]",[19.  3.  0.],[ 8.29  3.31 -0.74]
1815,5582,7,-10,999,43.85,"[61.659412 70.92649   0.        0.        0.       66.70167   0.
 71.767044 68.21933 ]",[19.  3.  0.],[8.29 3.5  0.27]
1816,5583,6,20.12,19.88,52.78,"[46.33902  61.225636  0.        0.        0.        0.       62.838806
  0.        0.      ]",[18. -8.  0.],[ 2.27 -1.01 -2.36]
1817,5583,2,22.62,17.38,47.63,"[49.266556 64.58185  66.47336   0.        0.        0.        0.
 63.416584  0.      ]",[18. -8.  0.],[ 6.04 -2.86 -0.45]
1818,5583,1,-10,999,40.03,"[ 0.       67.600296  0.        0.        0.       62.128098 64.16201
  0.       63.663578]",[18. -8.  0.],[ 6.8  -3.18 -0.2 ]
1819,5584,5,16.12,23.88,54.9,"[65.33851  51.626556 61.80564   0.        0.       70.06632  59.512756
  0.        0.      ]",[-18.   6. -17.],[-3.63  1.21 -6.29]
1820,5584,5,21.45,18.55,40.0,"[67.453705 57.158337 64.35905   0.        0.       69.877945 61.8405
 66.88004  55.698822]",[-18.   6. -17.],[-7.69  2.82 -8.64]
1821,5584,0,26.35,13.65,50.29,"[70.26175  63.781013 66.49529   0.        0.        0.       63.849464
  0.       61.996635]",[-18.   6. -17.],[-11.69   4.5  -10.93]
1822,5584,2,31.12,8.88,57.09,"[ 0.       0.      69.23842  0.       0.       0.       0.       0.
 68.23107]",[-18.   6. -17.],[-15.9    6.08 -13.76]
1823,5584,8,36.14,3.86,52.61,"[ 0.        0.        0.        0.        0.        0.       70.12724
 74.157745 75.85074 ]",[-18.   6. -17.],[-19.77   7.77 -16.33]
1824,5584,2,37.41,2.59,44.81,"[68.872375  0.       74.037766  0.        0.       71.15033   0.
  0.        0.      ]",[-18.   6. -17.],[-23.46   9.49 -18.51]
1825,5584,2,33.35,6.65,44.57,"[64.15393  0.      73.78491  0.       0.      69.99591 72.62177 73.3376
 71.787  ]",[-18.   6. -17.],[-27.19  11.38 -21.35]
1826,5584,1,28.5,11.5,40.08,"[56.39951  69.42955   0.        0.        0.        0.        0.
 68.795204 64.63179 ]",[-18.   6. -17.],[-30.88  13.4  -23.89]
1827,5584,2,23.63,16.37,58.54,"[ 0.        0.       67.13669   0.        0.        0.       64.68614
  0.       57.966473]",[-18.   6. -17.],[-34.61  15.43 -27.09]
1828,5584,2,18.4,21.6,37.91,"[40.24828   0.       62.724194  0.        0.        0.       59.778458
  0.       50.88125 ]",[-18.   6. -17.],[-38.22  17.55 -29.92]
1829,5584,6,13.36,26.64,43.65,"[33.162815  0.        0.        0.        0.       48.490173 55.109737
 53.87604  44.267986]",[-18.   6. -17.],[-41.87  19.85 -33.42]
1830,5584,6,7.89,32.11,53.6,"[22.860426 45.702866  0.        0.        0.       38.378033 49.44645
 45.93786   0.      ]",[-18.   6. -17.],[-45.55  22.   -36.02]
1831,5584,6,2.9,37.1,48.65,"[ 0.       39.989517 41.17202   0.        0.        0.       43.91484
  0.        0.      ]",[-18.   6. -17.],[-49.11  23.93 -39.15]
1832,5584,2,-2.19,42.19,48.96,"[ 0.        0.       31.582275  0.        0.        0.        0.
  0.       20.234453]",[-18.   6. -17.],[-52.65  25.73 -41.31]
1833,5585,2,14.49,25.51,41.96,"[ 0.       0.      71.6842   0.       0.       0.       0.      68.40287
  0.     ]",[-16. -11. -16.],[-2.33 -1.6  -2.64]
1834,5585,2,18.7,21.3,49.79,"[ 0.        0.       70.98919   0.        0.        0.        0.
  0.       56.843803]",[-16. -11. -16.],[-5.67 -3.75 -5.84]
1835,5585,5,23.79,16.21,42.5,"[ 0.       66.17134   0.        0.        0.       77.71938   0.
 72.200806 59.74582 ]",[-16. -11. -16.],[-8.83 -5.64 -8.86]
1836,5585,7,28.55,11.45,43.96,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[-16. -11. -16.],[-12.08  -7.44 -12.01]
1837,5585,7,33.37,6.63,44.94,"[71.28921  0.       0.       0.       0.      73.68166  0.      74.6573
 70.81055]",[-16. -11. -16.],[-15.24  -9.22 -14.71]
1838,5585,1,37.67,2.33,43.68,"[ 0.       79.44173  73.091354  0.        0.        0.        0.
  0.        0.      ]",[-16. -11. -16.],[-18.55 -11.07 -17.63]
1839,5585,7,36.97,3.03,55.65,"[74.5504    0.       78.86485   0.        0.        0.       77.34543
 82.138885 78.60138 ]",[-16. -11. -16.],[-21.63 -12.81 -20.61]
1840,5585,2,32.5,7.5,44.73,"[70.666504  0.       78.41562   0.        0.       73.024506 76.44587
  0.        0.      ]",[-16. -11. -16.],[-24.71 -14.54 -23.02]
1841,5585,2,28.27,11.73,48.11,"[ 0.       0.      77.3532   0.       0.      69.00757  0.       0.
  0.     ]",[-16. -11. -16.],[-27.76 -16.11 -26.35]
1842,5585,7,23.52,16.48,48.74,"[ 0.       0.       0.       0.       0.       0.       0.      71.72263
  0.     ]",[-16. -11. -16.],[-30.78 -17.52 -29.06]
1843,5585,7,19.23,20.77,44.03,"[ 0.        0.       62.033268  0.        0.       48.392666  0.
 64.76089   0.      ]",[-16. -11. -16.],[-33.78 -18.94 -32.03]
1844,5585,6,14.78,25.22,51.46,"[ 0.        0.        0.        0.        0.       36.677635 64.71022
 55.66192   0.      ]",[-16. -11. -16.],[-36.79 -20.36 -34.42]
1845,5585,1,10.69,29.31,51.3,"[27.10038  52.155514 43.365173  0.        0.        0.        0.
  0.       42.591866]",[-16. -11. -16.],[-39.74 -21.92 -37.07]
1846,5585,2,6.43,33.57,45.51,"[ 0.        0.       34.568684  0.        0.       14.322639  0.
  0.        0.      ]",[-16. -11. -16.],[-42.66 -23.46 -39.74]
1847,5585,2,2.19,37.81,38.15,"[ 8.151823   0.        26.376692   0.         0.         3.5508628
  0.         0.         0.       ]",[-16. -11. -16.],[-45.56 -24.83 -42.7 ]
1848,5585,7,-2.17,42.17,47.75,"[ 0.        0.       18.50851   0.        0.        0.        0.
 24.038834  0.      ]",[-16. -11. -16.],[-48.46 -26.07 -45.69]
1849,5586,5,20.33,19.67,45.43,"[ 0.        0.        0.        0.        0.       63.397213  0.
  0.       53.02662 ]",[ 5. 19. -4.],[ 0.83  3.15 -2.84]
